"ID","Name","Smiles","assay_type","standard_relation","standard_type","Standard value","Standard units","Function","description","pref_name","target_type","organism","Reference"
"CHEMBL590816","2,3,4,5,5a,6-hexahydro-[1,4]diazepino[1,7-a]quinazolin-7(1H)-one","O=C1NC2CCNCCN2c3ccccc13","F","=","EC50",248000.000000000000000000000000000000,"M","Agonist","Agonist activity at human recombinant 5HT2A receptor expressed in HEK293E cells by FLIPR assay","Serotonin 2a (5-HT2a) receptor","SINGLE PROTEIN","Homo sapiens","Bioorg. Med. Chem. Lett., 1991, 1, 6, 313"
"CHEMBL590580","8-methyl-2,3,4,5,5a,6-hexahydro-[1,4]diazepino[1,7-a]quinazolin-7(1H)-one","Cc1cccc2N3CCNCCC3NC(=O)c12","F","=","EC50",70000.000000000000000000000000000000,"M","Agonist","Agonist activity at human recombinant 5HT2A receptor expressed in HEK293E cells by FLIPR assay","Serotonin 2a (5-HT2a) receptor","SINGLE PROTEIN","Homo sapiens","Bioorg. Med. Chem. Lett., 1991, 1, 6, 313"
"CHEMBL1091105","(S)-N-(4-(4,4-dimethylcyclohexyloxy)-5-fluoro-2-methoxybenzyl)pyrrolidine-2-carboxamide","COc1cc(OC2CCC(C)(C)CC2)c(F)cc1CNC(=O)[C@@H]3CCCN3","F","=","EC50",440000.000000000000000000000000000000,"M","Agonist","Agonist activity at 5HT2A receptor","Serotonin 2a (5-HT2a) receptor","SINGLE PROTEIN","Homo sapiens","Bioorg. Med. Chem. Lett., 1991, 1, 6, 313"
"CHEMBL1091106","(S)-N-(4-(4,4-dimethylcyclohexyloxy)-2,5-difluorobenzyl)pyrrolidine-2-carboxamide","CC1(C)CCC(CC1)Oc2cc(F)c(CNC(=O)[C@@H]3CCCN3)cc2F","F","=","EC50",130000.000000000000000000000000000000,"M","Agonist","Agonist activity at 5HT2A receptor","Serotonin 2a (5-HT2a) receptor","SINGLE PROTEIN","Homo sapiens","Bioorg. Med. Chem. Lett., 1991, 1, 6, 313"
"CHEMBL1093698","(S)-N-(3,5-difluoro-4-((1s,4s)-4-methylcyclohexyloxy)benzyl)pyrrolidine-2-carboxamide","C[C@@H]1CC[C@@H](CC1)Oc2c(F)cc(CNC(=O)[C@@H]3CCCN3)cc2F","F","=","EC50",153000.000000000000000000000000000000,"M","Agonist","Agonist activity at 5HT2A receptor","Serotonin 2a (5-HT2a) receptor","SINGLE PROTEIN","Homo sapiens","Bioorg. Med. Chem. Lett., 1991, 1, 6, 313"
"CHEMBL1093699","(S)-N-(4-(cyclohexylmethoxy)-5-fluoro-2-methoxybenzyl)pyrrolidine-2-carboxamide","COc1cc(OCC2CCCCC2)c(F)cc1CNC(=O)[C@@H]3CCCN3","F","=","EC50",500000.000000000000000000000000000000,"M","Agonist","Agonist activity at 5HT2A receptor","Serotonin 2a (5-HT2a) receptor","SINGLE PROTEIN","Homo sapiens","Bioorg. Med. Chem. Lett., 1991, 1, 6, 313"
"CHEMBL1643678","10-[3-(4-Fluoro-phenoxy)-azetidin-1-yl]-6,7,8,9-tetrahydro-5H-1,4,7,10a-tetraaza-cyclohepta[f]indene","Fc1ccc(OC2CN(C2)c3c4CCNCCc4nc5ccnn35)cc1","F","=","EC50",3000.000000000000000000000000000000,"M","Agonist","Agonist activity at human recombinant 5HT2A receptor expressed in CHOK1 cells assessed as induction of intracellular calcium release by FLIPR assay","Serotonin 2a (5-HT2a) receptor","SINGLE PROTEIN","Homo sapiens","Bioorg. Med. Chem. Lett., 1991, 1, 6, 313"
"CHEMBL1643677","10-[3-(3-Fluoro-phenoxy)-azetidin-1-yl]-6,7,8,9-tetrahydro-5H-1,4,7,10a-tetraaza-cyclohepta[f]indene","Fc1cccc(OC2CN(C2)c3c4CCNCCc4nc5ccnn35)c1","F","=","EC50",32000.000000000000000000000000000000,"M","Agonist","Agonist activity at human recombinant 5HT2A receptor expressed in CHOK1 cells assessed as induction of intracellular calcium release by FLIPR assay","Serotonin 2a (5-HT2a) receptor","SINGLE PROTEIN","Homo sapiens","Bioorg. Med. Chem. Lett., 1991, 1, 6, 313"
"CHEMBL1643853","10-[3-(3-Methoxy-phenoxy)-azetidin-1-yl]-6,7,8,9-tetrahydro-5H-1,4,7,10a-tetraaza-cyclohepta[f]indene","COc1cccc(OC2CN(C2)c3c4CCNCCc4nc5ccnn35)c1","F","=","EC50",40000.000000000000000000000000000000,"M","Agonist","Agonist activity at human recombinant 5HT2A receptor expressed in CHOK1 cells assessed as induction of intracellular calcium release by FLIPR assay","Serotonin 2a (5-HT2a) receptor","SINGLE PROTEIN","Homo sapiens","Bioorg. Med. Chem. Lett., 1991, 1, 6, 313"
"CHEMBL1643856","10-[3-(Pyridin-3-yloxy)-azetidin-1-yl]-6,7,8,9-tetrahydro-5H-1,4,7,10a-tetraaza-cyclohepta[f]indene","C1Cc2nc3ccnn3c(N4CC(C4)Oc5cccnc5)c2CCN1","F","=","EC50",63000.000000000000000000000000000000,"M","Agonist","Agonist activity at human recombinant 5HT2A receptor expressed in CHOK1 cells assessed as induction of intracellular calcium release by FLIPR assay","Serotonin 2a (5-HT2a) receptor","SINGLE PROTEIN","Homo sapiens","Bioorg. Med. Chem. Lett., 1991, 1, 6, 313"
"CHEMBL1643674","Ethyl-(6,7,8,9-tetrahydro-5H-1,4,7,10a-tetraaza-cyclohepta[f]inden-10-yl)-amine","CCNc1c2CCNCCc2nc3ccnn13","F","=","EC50",138000.000000000000000000000000000000,"M","Agonist","Agonist activity at human recombinant 5HT2A receptor expressed in CHOK1 cells assessed as induction of intracellular calcium release by FLIPR assay","Serotonin 2a (5-HT2a) receptor","SINGLE PROTEIN","Homo sapiens","Bioorg. Med. Chem. Lett., 1991, 1, 6, 313"
"CHEMBL1643672","10-Piperidin-1-yl-6,7,8,9-tetrahydro-5H-1,4,7,10a-tetraaza-cyclohepta[f]indene","C1CCN(CC1)c2c3CCNCCc3nc4ccnn24","F","=","EC50",585000.000000000000000000000000000000,"M","Agonist","Agonist activity at human recombinant 5HT2A receptor expressed in CHOK1 cells assessed as induction of intracellular calcium release by FLIPR assay","Serotonin 2a (5-HT2a) receptor","SINGLE PROTEIN","Homo sapiens","Bioorg. Med. Chem. Lett., 1991, 1, 6, 313"
"CHEMBL1643676","10-[3-(2-Fluoro-phenoxy)-azetidin-1-yl]-6,7,8,9-tetrahydro-5H-1,4,7,10a-tetraaza-cyclohepta[f]indene","Fc1ccccc1OC2CN(C2)c3c4CCNCCc4nc5ccnn35","F","=","EC50",648000.000000000000000000000000000000,"M","Agonist","Agonist activity at human recombinant 5HT2A receptor expressed in CHOK1 cells assessed as induction of intracellular calcium release by FLIPR assay","Serotonin 2a (5-HT2a) receptor","SINGLE PROTEIN","Homo sapiens","Bioorg. Med. Chem. Lett., 1991, 1, 6, 313"
"CHEMBL1643859","5-[1-(6,7,8,9-Tetrahydro-5H-1,4,7,10a-tetraaza-cyclohepta[f]inden-10-yl)-azetidin-3-yloxy]-1,3-dihydro-indol-2-one","O=C1Cc2cc(OC3CN(C3)c4c5CCNCCc5nc6ccnn46)ccc2N1","F","=","EC50",762000.000000000000000000000000000000,"M","Agonist","Agonist activity at human recombinant 5HT2A receptor expressed in CHOK1 cells assessed as induction of intracellular calcium release by FLIPR assay","Serotonin 2a (5-HT2a) receptor","SINGLE PROTEIN","Homo sapiens","Bioorg. Med. Chem. Lett., 1991, 1, 6, 313"
"CHEMBL1643857","10-[3-(Pyridin-4-yloxy)-azetidin-1-yl]-6,7,8,9-tetrahydro-5H-1,4,7,10a-tetraaza-cyclohepta[f]indene","C1Cc2nc3ccnn3c(N4CC(C4)Oc5ccncc5)c2CCN1","F","=","EC50",1227000.000000000000000000000000000000,"M","Agonist","Agonist activity at human recombinant 5HT2A receptor expressed in CHOK1 cells assessed as induction of intracellular calcium release by FLIPR assay","Serotonin 2a (5-HT2a) receptor","SINGLE PROTEIN","Homo sapiens","Bioorg. Med. Chem. Lett., 1991, 1, 6, 313"
"CHEMBL1643858","N-Methyl-N-{4-[1-(6,7,8,9-tetrahydro-5H-1,4,7,10a-tetraaza-cyclohepta[f]inden-10-yl)-azetidin-3-yloxy]-phenyl}-acetamide","CN(C(=O)C)c1ccc(OC2CN(C2)c3c4CCNCCc4nc5ccnn35)cc1","F","=","EC50",2046000.000000000000000000000000000000,"M","Agonist","Agonist activity at human recombinant 5HT2A receptor expressed in CHOK1 cells assessed as induction of intracellular calcium release by FLIPR assay","Serotonin 2a (5-HT2a) receptor","SINGLE PROTEIN","Homo sapiens","Bioorg. Med. Chem. Lett., 1991, 1, 6, 313"
"CHEMBL1643671","10-Pyrrolidin-1-yl-6,7,8,9-tetrahydro-5H-1,4,7,10a-tetraaza-cyclohepta[f]indene","C1CCN(C1)c2c3CCNCCc3nc4ccnn24","F","=","EC50",2310000.000000000000000000000000000000,"M","Agonist","Agonist activity at human recombinant 5HT2A receptor expressed in CHOK1 cells assessed as induction of intracellular calcium release by FLIPR assay","Serotonin 2a (5-HT2a) receptor","SINGLE PROTEIN","Homo sapiens","Bioorg. Med. Chem. Lett., 1991, 1, 6, 313"
"CHEMBL1643670","10-Azetidin-1-yl-6,7,8,9-tetrahydro-5H-1,4,7,10a-tetraaza-cyclohepta[f]indene","C1CN(C1)c2c3CCNCCc3nc4ccnn24","F","=","EC50",2348000.000000000000000000000000000000,"M","Agonist","Agonist activity at human recombinant 5HT2A receptor expressed in CHOK1 cells assessed as induction of intracellular calcium release by FLIPR assay","Serotonin 2a (5-HT2a) receptor","SINGLE PROTEIN","Homo sapiens","Bioorg. Med. Chem. Lett., 1991, 1, 6, 313"
"CHEMBL1643854","10-[3-(4-Methoxy-phenoxy)-azetidin-1-yl]-6,7,8,9-tetrahydro-5H-1,4,7,10a-tetraaza-cyclohepta[f]indene","COc1ccc(OC2CN(C2)c3c4CCNCCc4nc5ccnn35)cc1","F","=","EC50",2634000.000000000000000000000000000000,"M","Agonist","Agonist activity at human recombinant 5HT2A receptor expressed in CHOK1 cells assessed as induction of intracellular calcium release by FLIPR assay","Serotonin 2a (5-HT2a) receptor","SINGLE PROTEIN","Homo sapiens","Bioorg. Med. Chem. Lett., 1991, 1, 6, 313"
"CHEMBL1643679","10-[3-(2-Methoxy-phenoxy)-azetidin-1-yl]-6,7,8,9-tetrahydro-5H-1,4,7,10a-tetraaza-cyclohepta[f]indene","COc1ccccc1OC2CN(C2)c3c4CCNCCc4nc5ccnn35","F","=","EC50",2676000.000000000000000000000000000000,"M","Agonist","Agonist activity at human recombinant 5HT2A receptor expressed in CHOK1 cells assessed as induction of intracellular calcium release by FLIPR assay","Serotonin 2a (5-HT2a) receptor","SINGLE PROTEIN","Homo sapiens","Bioorg. Med. Chem. Lett., 1991, 1, 6, 313"
"CHEMBL1643855","10-[3-(Pyridin-2-yloxy)-azetidin-1-yl]-6,7,8,9-tetrahydro-5H-1,4,7,10a-tetraaza-cyclohepta[f]indene","C1Cc2nc3ccnn3c(N4CC(C4)Oc5ccccn5)c2CCN1","F","=","EC50",5165000.000000000000000000000000000000,"M","Agonist","Agonist activity at human recombinant 5HT2A receptor expressed in CHOK1 cells assessed as induction of intracellular calcium release by FLIPR assay","Serotonin 2a (5-HT2a) receptor","SINGLE PROTEIN","Homo sapiens","Bioorg. Med. Chem. Lett., 1991, 1, 6, 313"
"CHEMBL1643675","10-(3-Phenoxy-azetidin-1-yl)-6,7,8,9-tetrahydro-5H-1,4,7,10a-tetraazacyclohepta[f]indene","C1Cc2nc3ccnn3c(N4CC(C4)Oc5ccccc5)c2CCN1","F","=","EC50",7774000.000000000000000000000000000000,"M","Agonist","Agonist activity at human recombinant 5HT2A receptor expressed in CHOK1 cells assessed as induction of intracellular calcium release by FLIPR assay","Serotonin 2a (5-HT2a) receptor","SINGLE PROTEIN","Homo sapiens","Bioorg. Med. Chem. Lett., 1991, 1, 6, 313"
"CHEMBL1770373","2-benzyl-6,7,8,9-tetrahydro-5H-pyrimido[5,4-d]azepine","C(c1ccccc1)c2ncc3CCNCCc3n2","F","=","EC50",68000.000000000000000000000000000000,"M","Agonist","Agonist activity at human recombinant 5HT2A receptor expressed in Swiss mouse 3T3 cells increase of fluorescence based calcium mobilization by FLIPR assay","Serotonin 2a (5-HT2a) receptor","SINGLE PROTEIN","Homo sapiens","Bioorg. Med. Chem. Lett., 1991, 1, 6, 313"
"CHEMBL39","Serotonin","NCCc1c[nH]c2ccc(O)cc12","F","=","EC50",7600.000000000000000000000000000000,"M","Agonist","Agonist activity at human 5HT2A receptor expressed in HEK293 cells assessed as calcium flux measured every sec for 3 mins by FLIPR assay","Serotonin 2a (5-HT2a) receptor","SINGLE PROTEIN","Homo sapiens","Bioorg. Med. Chem. Lett., 1991, 1, 6, 313"
"CHEMBL2022185","rac-trans-[2-(2-Ethyloxyphenyl)cyclopropyl]methylamine Hydrochloride","Cl.CCOc1ccccc1[C@H]2C[C@@H]2CN","F","=","EC50",3020000.000000000000000000000000000000,"M","Agonist","Agonist activity at human 5HT2A receptor expressed in HEK293 cells assessed as calcium flux measured every sec for 3 mins by FLIPR assay","Serotonin 2a (5-HT2a) receptor","SINGLE PROTEIN","Homo sapiens","Bioorg. Med. Chem. Lett., 1991, 1, 6, 313"
"CHEMBL2023357","((1S,2S)-2-(2-(cyclopropylmethoxy)-5-fluorophenyl)cyclopropyl)methanamine","NC[C@H]1C[C@@H]1c2cc(F)ccc2OCC3CC3","F","=","EC50",894000.000000000000000000000000000000,"M","Agonist","Agonist activity at human 5HT2A receptor expressed in HEK293 cells assessed as calcium flux measured every sec for 3 mins by FLIPR assay","Serotonin 2a (5-HT2a) receptor","SINGLE PROTEIN","Homo sapiens","Bioorg. Med. Chem. Lett., 1991, 1, 6, 313"
"CHEMBL2337488","Trans-8-ethyl-4-methyl-6-(trifluoromethyl)-2,3,3a,4-tetrahydro-1H-pyrrolo[3,4-c]isoquinolin-5(9bH)-one hydrochloride","Cl.CCc1cc2[C@H]3CNC[C@@H]3N(C)C(=O)c2c(c1)C(F)(F)F","B","=","EC50",2089000.000000000000000000000000000000,"M","Agonist","Agonist activity at 5-HT2A receptor in HEK293E cells assessed as elevation of intracellular calcium level measured for 90 secs by FLIPR assay","Serotonin 2a (5-HT2a) receptor","SINGLE PROTEIN","Homo sapiens","Bioorg. Med. Chem. Lett., 1991, 1, 6, 313"
"CHEMBL2337497","Trans-6-chloro-8-ethyl-2,3,3a,4-tetrahydro-1H-pyrrolo[3,4-c]isoquinolin-5(9bH)-one hydrochloride","Cl.CCc1cc(Cl)c2C(=O)N[C@H]3CNC[C@@H]3c2c1","B","=","EC50",1872000.000000000000000000000000000000,"M","Agonist","Agonist activity at 5-HT2A receptor in HEK293E cells assessed as elevation of intracellular calcium level measured for 90 secs by FLIPR assay","Serotonin 2a (5-HT2a) receptor","SINGLE PROTEIN","Homo sapiens","Bioorg. Med. Chem. Lett., 1991, 1, 6, 313"
"CHEMBL2337499","Trans-6-chloro-9-ethyl-2,3,3a,4-tetrahydro-1H-pyrrolo[3,4-c]isoquinolin-5(9bH)-one hydrochloride","Cl.CCc1ccc(Cl)c2C(=O)N[C@H]3CNC[C@@H]3c12","B","=","EC50",1674000.000000000000000000000000000000,"M","Agonist","Agonist activity at 5-HT2A receptor in HEK293E cells assessed as elevation of intracellular calcium level measured for 90 secs by FLIPR assay","Serotonin 2a (5-HT2a) receptor","SINGLE PROTEIN","Homo sapiens","Bioorg. Med. Chem. Lett., 1991, 1, 6, 313"
"CHEMBL2337504","Trans-8-ethyl-6-methyl-2,3,3a,4-tetrahydro-1H-pyrrolo[3,4-c]isoquinolin-5(9bH)-one hydrochloride","Cl.CCc1cc(C)c2C(=O)N[C@H]3CNC[C@@H]3c2c1","B","=","EC50",856000.000000000000000000000000000000,"M","Agonist","Agonist activity at 5-HT2A receptor in HEK293E cells assessed as elevation of intracellular calcium level measured for 90 secs by FLIPR assay","Serotonin 2a (5-HT2a) receptor","SINGLE PROTEIN","Homo sapiens","Bioorg. Med. Chem. Lett., 1991, 1, 6, 313"
"CHEMBL2337106","Trans-8-ethyl-6-(trifluoromethyl)-2,3,3a,4-tetrahydro-1H-pyrrolo[3,4-c]isoquinolin-5(9bH)-one hydrochloride","Cl.CCc1cc2[C@H]3CNC[C@@H]3NC(=O)c2c(c1)C(F)(F)F","B","=","EC50",605000.000000000000000000000000000000,"M","Agonist","Agonist activity at 5-HT2A receptor in HEK293E cells assessed as elevation of intracellular calcium level measured for 90 secs by FLIPR assay","Serotonin 2a (5-HT2a) receptor","SINGLE PROTEIN","Homo sapiens","Bioorg. Med. Chem. Lett., 1991, 1, 6, 313"
"CHEMBL2337496","Trans-6-chloro-8-methyl-2,3,3a,4-tetrahydro-1H-pyrrolo[3,4-c]isoquinolin-5(9bH)-one hydrochloride","Cl.Cc1cc(Cl)c2C(=O)N[C@H]3CNC[C@@H]3c2c1","B","=","EC50",605000.000000000000000000000000000000,"M","Agonist","Agonist activity at 5-HT2A receptor in HEK293E cells assessed as elevation of intracellular calcium level measured for 90 secs by FLIPR assay","Serotonin 2a (5-HT2a) receptor","SINGLE PROTEIN","Homo sapiens","Bioorg. Med. Chem. Lett., 1991, 1, 6, 313"
"CHEMBL2337503","Trans-6,8-dimethyl-2,3,3a,4-tetrahydro-1H-pyrrolo[3,4-c]isoquinolin-5(9bH)-one hydrochloride","Cl.Cc1cc(C)c2C(=O)N[C@H]3CNC[C@@H]3c2c1","B","=","EC50",303000.000000000000000000000000000000,"M","Agonist","Agonist activity at 5-HT2A receptor in HEK293E cells assessed as elevation of intracellular calcium level measured for 90 secs by FLIPR assay","Serotonin 2a (5-HT2a) receptor","SINGLE PROTEIN","Homo sapiens","Bioorg. Med. Chem. Lett., 1991, 1, 6, 313"
"CHEMBL2337500","Trans-6,7-dichloro-2,3,3a,4-tetrahydro-1H-pyrrolo[3,4-c]isoquinolin-5(9bH)-one hydrochloride","Cl.Clc1ccc2[C@H]3CNC[C@@H]3NC(=O)c2c1Cl","B","=","EC50",128000.000000000000000000000000000000,"M","Agonist","Agonist activity at 5-HT2A receptor in HEK293E cells assessed as elevation of intracellular calcium level measured for 90 secs by FLIPR assay","Serotonin 2a (5-HT2a) receptor","SINGLE PROTEIN","Homo sapiens","Bioorg. Med. Chem. Lett., 1991, 1, 6, 313"
"CHEMBL2337494","(3aR,9bS)-6-methyl-2,3,3a,4-tetrahydro-1H-pyrrolo[3,4-c]isoquinolin-5(9bH)-one hydrochloride","Cl.Cc1cccc2[C@H]3CNC[C@@H]3NC(=O)c12","B","=","EC50",127000.000000000000000000000000000000,"M","Agonist","Agonist activity at 5-HT2A receptor in HEK293E cells assessed as elevation of intracellular calcium level measured for 90 secs by FLIPR assay","Serotonin 2a (5-HT2a) receptor","SINGLE PROTEIN","Homo sapiens","Bioorg. Med. Chem. Lett., 1991, 1, 6, 313"
"CHEMBL2337493","(3aR,9bS)-6-chloro-2,3,3a,4-tetrahydro-1H-pyrrolo[3,4-c]isoquinolin-5(9bH)-one hydrochloride","Cl.Clc1cccc2[C@H]3CNC[C@@H]3NC(=O)c12","B","=","EC50",124000.000000000000000000000000000000,"M","Agonist","Agonist activity at 5-HT2A receptor in HEK293E cells assessed as elevation of intracellular calcium level measured for 90 secs by FLIPR assay","Serotonin 2a (5-HT2a) receptor","SINGLE PROTEIN","Homo sapiens","Bioorg. Med. Chem. Lett., 1991, 1, 6, 313"
"CHEMBL2337492","(3aR,9bS)-4-methyl-6-(trifluoromethyl)-2,3,3a,4-tetrahydro-1H-pyrrolo[3,4-c]isoquinolin-5(9bH)-one hydrochloride","Cl.CN1[C@H]2CNC[C@@H]2c3cccc(c3C1=O)C(F)(F)F","B","=","EC50",89000.000000000000000000000000000000,"M","Agonist","Agonist activity at 5-HT2A receptor in HEK293E cells assessed as elevation of intracellular calcium level measured for 90 secs by FLIPR assay","Serotonin 2a (5-HT2a) receptor","SINGLE PROTEIN","Homo sapiens","Bioorg. Med. Chem. Lett., 1991, 1, 6, 313"
"CHEMBL2337490","rac-trans-6-(trifluoromethyl)-2,3,3a,4-tetrahydro-1H-pyrrolo[3,4-c]isoquinolin-5(9bH)-one hydrochloride","Cl.FC(F)(F)c1cccc2[C@H]3CNC[C@@H]3NC(=O)c12","B","=","EC50",63000.000000000000000000000000000000,"M","Agonist","Agonist activity at 5-HT2A receptor in HEK293E cells assessed as elevation of intracellular calcium level measured for 90 secs by FLIPR assay","Serotonin 2a (5-HT2a) receptor","SINGLE PROTEIN","Homo sapiens","Bioorg. Med. Chem. Lett., 1991, 1, 6, 313"
"CHEMBL2337501","Trans-6-chloro-7-methyl-2,3,3a,4-tetrahydro-1H-pyrrolo[3,4-c]isoquinolin-5(9bH)-one hydrochloride","Cl.Cc1ccc2[C@H]3CNC[C@@H]3NC(=O)c2c1Cl","B","=","EC50",21000.000000000000000000000000000000,"M","Agonist","Agonist activity at 5-HT2A receptor in HEK293E cells assessed as elevation of intracellular calcium level measured for 90 secs by FLIPR assay","Serotonin 2a (5-HT2a) receptor","SINGLE PROTEIN","Homo sapiens","Bioorg. Med. Chem. Lett., 1991, 1, 6, 313"
"CHEMBL2337490","(3aR,9bS)-6-(trifluoromethyl)-2,3,3a,4-tetrahydro-1H-pyrrolo[3,4-c]isoquinolin-5(9bH)-one hydrochloride","Cl.FC(F)(F)c1cccc2[C@H]3CNC[C@@H]3NC(=O)c12","B","=","EC50",10000.000000000000000000000000000000,"M","Agonist","Agonist activity at 5-HT2A receptor in HEK293E cells assessed as elevation of intracellular calcium level measured for 90 secs by FLIPR assay","Serotonin 2a (5-HT2a) receptor","SINGLE PROTEIN","Homo sapiens","Bioorg. Med. Chem. Lett., 1991, 1, 6, 313"
"CHEMBL2331794","3-(benzyloxy)-5,6,7,8-tetrahydro-4H-isoxazolo[4,5-d]azepine","C(Oc1noc2CCNCCc12)c3ccccc3","B","=","EC50",1300000.000000000000000000000000000000,"M","Agonist","Agonist activity at human 5HT2A receptor expressed in HEK293 cells assessed as accumulation of IP1 incubated for 1 hr at 37 degC followed by 15 mins at RT by TR-FRET assay","Serotonin 2a (5-HT2a) receptor","SINGLE PROTEIN","Homo sapiens","Bioorg. Med. Chem. Lett., 1991, 1, 6, 313"
"CHEMBL2331807","2-benzyl-5,6,7,8-tetrahydro-2H-isoxazolo[4,5-d]azepin-3(4H)-one","O=C1N(Cc2ccccc2)OC3=C1CCNCC3","B","=","EC50",2400000.000000000000000000000000000000,"M","Agonist","Agonist activity at human 5HT2A receptor expressed in HEK293 cells assessed as accumulation of IP1 incubated for 1 hr at 37 degC followed by 15 mins at RT by TR-FRET assay","Serotonin 2a (5-HT2a) receptor","SINGLE PROTEIN","Homo sapiens","Bioorg. Med. Chem. Lett., 1991, 1, 6, 313"
"CHEMBL269521","2-chloro-6-(piperazin-1-yl)pyrazine","Clc1cncc(n1)N2CCNCC2","B","=","EC50",1200000.000000000000000000000000000000,"M","Agonist","Agonist activity at human 5HT2A receptor expressed in HEK293 cells assessed as accumulation of IP1 incubated for 1 hr at 37 degC followed by 15 mins at RT by TR-FRET assay","Serotonin 2a (5-HT2a) receptor","SINGLE PROTEIN","Homo sapiens","Bioorg. Med. Chem. Lett., 1991, 1, 6, 313"
"CHEMBL494947","2-(3-chlorobenzyloxy)-6-(piperazin-1-yl)pyrazine","Clc1cccc(COc2cncc(n2)N3CCNCC3)c1","B","=","EC50",140000.000000000000000000000000000000,"M","Agonist","Agonist activity at human 5HT2A receptor expressed in HEK293 cells assessed as accumulation of IP1 incubated for 1 hr at 37 degC followed by 15 mins at RT by TR-FRET assay","Serotonin 2a (5-HT2a) receptor","SINGLE PROTEIN","Homo sapiens","Bioorg. Med. Chem. Lett., 1991, 1, 6, 313"
"CHEMBL6557","6-methyl-1,2,3,4,5,6-hexahydroazepino[4,5-b]indole","Cn1c2CCNCCc2c3ccccc13","B","=","EC50",210000.000000000000000000000000000000,"M","Agonist","Agonist activity at human 5HT2A receptor expressed in HEK293 cells assessed as accumulation of IP1 incubated for 1 hr at 37 degC followed by 15 mins at RT by TR-FRET assay","Serotonin 2a (5-HT2a) receptor","SINGLE PROTEIN","Homo sapiens","Bioorg. Med. Chem. Lett., 1991, 1, 6, 313"
"CHEMBL39","5-hydroxytryptamine","NCCc1c[nH]c2ccc(O)cc12","B","=","EC50",150000.000000000000000000000000000000,"M","Agonist","Agonist activity at human 5HT2A receptor expressed in HEK293 cells assessed as accumulation of IP1 incubated for 1 hr at 37 degC followed by 15 mins at RT by TR-FRET assay","Serotonin 2a (5-HT2a) receptor","SINGLE PROTEIN","Homo sapiens","Bioorg. Med. Chem. Lett., 1991, 1, 6, 313"
"CHEMBL2331794","3-(benzyloxy)-5,6,7,8-tetrahydro-4H-isoxazolo[4,5-d]azepine","C(Oc1noc2CCNCCc12)c3ccccc3","B","=","EC50",240000.000000000000000000000000000000,"M","Agonist","Agonist activity at human 5HT2A receptor expressed in HEK293 cells assessed as induction of intracellular calcium release measured for 90 secs by fluorescence assay","Serotonin 2a (5-HT2a) receptor","SINGLE PROTEIN","Homo sapiens","Bioorg. Med. Chem. Lett., 1991, 1, 6, 313"
